Probe	"Mix A (0% Jurkat, 0% tumor)"	"Mix B (0% Jurkat, 0% tumor)"	"Mix C (0% Jurkat, 0% tumor)"	"Mix D (0% Jurkat, 0% tumor)"	"Mix E (0% Jurkat, 0% tumor)"	"Mix A (0.5% Jurkat, 0% tumor)"	"Mix B (0.5% Jurkat, 0% tumor)"	"Mix C (0.5% Jurkat, 0% tumor)"	"Mix D (0.5% Jurkat, 0% tumor)"	"Mix E (0.5% Jurkat, 0% tumor)"	"Mix A (0.75% Jurkat, 0% tumor)"	"Mix B (0.75% Jurkat, 0% tumor)"	"Mix C (0.75% Jurkat, 0% tumor)"	"Mix D (0.75% Jurkat, 0% tumor)"	"Mix E (0.75% Jurkat, 0% tumor)"	"Mix A (1% Jurkat, 0% tumor)"	"Mix B (1% Jurkat, 0% tumor)"	"Mix C (1% Jurkat, 0% tumor)"	"Mix D (1% Jurkat, 0% tumor)"	"Mix E (1% Jurkat, 0% tumor)"	"Mix A (2.5% Jurkat, 0% tumor)"	"Mix B (2.5% Jurkat, 0% tumor)"	"Mix C (2.5% Jurkat, 0% tumor)"	"Mix D (2.5% Jurkat, 0% tumor)"	"Mix E (2.5% Jurkat, 0% tumor)"	"Mix A (5% Jurkat, 0% tumor)"	"Mix B (5% Jurkat, 0% tumor)"	"Mix C (5% Jurkat, 0% tumor)"	"Mix D (5% Jurkat, 0% tumor)"	"Mix E (5% Jurkat, 0% tumor)"	"Mix A (7.5% Jurkat, 0% tumor)"	"Mix B (7.5% Jurkat, 0% tumor)"	"Mix C (7.5% Jurkat, 0% tumor)"	"Mix D (7.5% Jurkat, 0% tumor)"	"Mix E (7.5% Jurkat, 0% tumor)"	"Mix A (10% Jurkat, 0% tumor)"	"Mix B (10% Jurkat, 0% tumor)"	"Mix C (10% Jurkat, 0% tumor)"	"Mix D (10% Jurkat, 0% tumor)"	"Mix E (10% Jurkat, 0% tumor)"	"Mix A (0% Jurkat, 30% tumor)"	"Mix B (0% Jurkat, 30% tumor)"	"Mix C (0% Jurkat, 30% tumor)"	"Mix D (0% Jurkat, 30% tumor)"	"Mix E (0% Jurkat, 30% tumor)"	"Mix A (0.5% Jurkat, 30% tumor)"	"Mix B (0.5% Jurkat, 30% tumor)"	"Mix C (0.5% Jurkat, 30% tumor)"	"Mix D (0.5% Jurkat, 30% tumor)"	"Mix E (0.5% Jurkat, 30% tumor)"	"Mix A (0.75% Jurkat, 30% tumor)"	"Mix B (0.75% Jurkat, 30% tumor)"	"Mix C (0.75% Jurkat, 30% tumor)"	"Mix D (0.75% Jurkat, 30% tumor)"	"Mix E (0.75% Jurkat, 30% tumor)"	"Mix A (1% Jurkat, 30% tumor)"	"Mix B (1% Jurkat, 30% tumor)"	"Mix C (1% Jurkat, 30% tumor)"	"Mix D (1% Jurkat, 30% tumor)"	"Mix E (1% Jurkat, 30% tumor)"	"Mix A (2.5% Jurkat, 30% tumor)"	"Mix B (2.5% Jurkat, 30% tumor)"	"Mix C (2.5% Jurkat, 30% tumor)"	"Mix D (2.5% Jurkat, 30% tumor)"	"Mix E (2.5% Jurkat, 30% tumor)"	"Mix A (5% Jurkat, 30% tumor)"	"Mix B (5% Jurkat, 30% tumor)"	"Mix C (5% Jurkat, 30% tumor)"	"Mix D (5% Jurkat, 30% tumor)"	"Mix E (5% Jurkat, 30% tumor)"	"Mix A (7.5% Jurkat, 30% tumor)"	"Mix B (7.5% Jurkat, 30% tumor)"	"Mix C (7.5% Jurkat, 30% tumor)"	"Mix D (7.5% Jurkat, 30% tumor)"	"Mix E (7.5% Jurkat, 30% tumor)"	"Mix A (10% Jurkat, 30% tumor)"	"Mix B (10% Jurkat, 30% tumor)"	"Mix C (10% Jurkat, 30% tumor)"	"Mix D (10% Jurkat, 30% tumor)"	"Mix E (10% Jurkat, 30% tumor)"	"Mix A (0% Jurkat, 60% tumor)"	"Mix B (0% Jurkat, 60% tumor)"	"Mix C (0% Jurkat, 60% tumor)"	"Mix D (0% Jurkat, 60% tumor)"	"Mix E (0% Jurkat, 60% tumor)"	"Mix A (0.5% Jurkat, 60% tumor)"	"Mix B (0.5% Jurkat, 60% tumor)"	"Mix C (0.5% Jurkat, 60% tumor)"	"Mix D (0.5% Jurkat, 60% tumor)"	"Mix E (0.5% Jurkat, 60% tumor)"	"Mix A (0.75% Jurkat, 60% tumor)"	"Mix B (0.75% Jurkat, 60% tumor)"	"Mix C (0.75% Jurkat, 60% tumor)"	"Mix D (0.75% Jurkat, 60% tumor)"	"Mix E (0.75% Jurkat, 60% tumor)"	"Mix A (1% Jurkat, 60% tumor)"	"Mix B (1% Jurkat, 60% tumor)"	"Mix C (1% Jurkat, 60% tumor)"	"Mix D (1% Jurkat, 60% tumor)"	"Mix E (1% Jurkat, 60% tumor)"	"Mix A (2.5% Jurkat, 60% tumor)"	"Mix B (2.5% Jurkat, 60% tumor)"	"Mix C (2.5% Jurkat, 60% tumor)"	"Mix D (2.5% Jurkat, 60% tumor)"	"Mix E (2.5% Jurkat, 60% tumor)"	"Mix A (5% Jurkat, 60% tumor)"	"Mix B (5% Jurkat, 60% tumor)"	"Mix C (5% Jurkat, 60% tumor)"	"Mix D (5% Jurkat, 60% tumor)"	"Mix E (5% Jurkat, 60% tumor)"	"Mix A (7.5% Jurkat, 60% tumor)"	"Mix B (7.5% Jurkat, 60% tumor)"	"Mix C (7.5% Jurkat, 60% tumor)"	"Mix D (7.5% Jurkat, 60% tumor)"	"Mix E (7.5% Jurkat, 60% tumor)"	"Mix A (10% Jurkat, 60% tumor)"	"Mix B (10% Jurkat, 60% tumor)"	"Mix C (10% Jurkat, 60% tumor)"	"Mix D (10% Jurkat, 60% tumor)"	"Mix E (10% Jurkat, 60% tumor)"	"Mix A (0% Jurkat, 90% tumor)"	"Mix B (0% Jurkat, 90% tumor)"	"Mix C (0% Jurkat, 90% tumor)"	"Mix D (0% Jurkat, 90% tumor)"	"Mix E (0% Jurkat, 90% tumor)"	"Mix A (0.5% Jurkat, 90% tumor)"	"Mix B (0.5% Jurkat, 90% tumor)"	"Mix C (0.5% Jurkat, 90% tumor)"	"Mix D (0.5% Jurkat, 90% tumor)"	"Mix E (0.5% Jurkat, 90% tumor)"	"Mix A (0.75% Jurkat, 90% tumor)"	"Mix B (0.75% Jurkat, 90% tumor)"	"Mix C (0.75% Jurkat, 90% tumor)"	"Mix D (0.75% Jurkat, 90% tumor)"	"Mix E (0.75% Jurkat, 90% tumor)"	"Mix A (1% Jurkat, 90% tumor)"	"Mix B (1% Jurkat, 90% tumor)"	"Mix C (1% Jurkat, 90% tumor)"	"Mix D (1% Jurkat, 90% tumor)"	"Mix E (1% Jurkat, 90% tumor)"	"Mix A (2.5% Jurkat, 90% tumor)"	"Mix B (2.5% Jurkat, 90% tumor)"	"Mix C (2.5% Jurkat, 90% tumor)"	"Mix D (2.5% Jurkat, 90% tumor)"	"Mix E (2.5% Jurkat, 90% tumor)"	"Mix A (5% Jurkat, 90% tumor)"	"Mix B (5% Jurkat, 90% tumor)"	"Mix C (5% Jurkat, 90% tumor)"	"Mix D (5% Jurkat, 90% tumor)"	"Mix E (5% Jurkat, 90% tumor)"	"Mix A (7.5% Jurkat, 90% tumor)"	"Mix B (7.5% Jurkat, 90% tumor)"	"Mix C (7.5% Jurkat, 90% tumor)"	"Mix D (7.5% Jurkat, 90% tumor)"	"Mix E (7.5% Jurkat, 90% tumor)"	"Mix A (10% Jurkat, 90% tumor)"	"Mix B (10% Jurkat, 90% tumor)"	"Mix C (10% Jurkat, 90% tumor)"	"Mix D (10% Jurkat, 90% tumor)"	"Mix E (10% Jurkat, 90% tumor)"
206082_at	912.668109	422.5839068	348.5346331	581.0240248	439.8330636	908.1497796	420.5159984	346.8369711	578.1639158	437.6789094	905.8906148	419.4820442	345.9881401	576.7338613	436.6018323	903.6314501	418.44809	345.139309	575.3038068	435.5247552	890.0764619	412.2443648	340.0463229	566.7234798	429.0622927	867.4848148	401.9048227	331.5580127	552.4229348	418.2915217	844.8931677	391.5652807	323.0697025	538.1223898	407.5207507	822.3015206	381.2257386	314.5813923	523.8218448	396.7499797	722.741507	379.6825655	327.8480739	490.5906481	391.7569752	719.5786764	378.2350296	326.6597104	488.5885718	390.2490673	717.9972611	377.5112616	326.0655287	487.5875336	389.4951133	716.4158458	376.7874937	325.471347	486.5864955	388.7411594	706.927354	372.444886	321.9062567	480.5802666	384.2174356	691.113201	365.2072066	315.9644396	470.5698851	376.6778959	675.299048	357.9695272	310.0226224	460.5595036	369.1383562	659.4848951	350.7318477	304.0808053	450.5491221	361.5988165	532.814905	336.7812241	307.1615146	400.1572713	343.6808868	531.0075732	335.9540607	306.4824498	399.0132277	342.8192252	530.1039073	335.5404791	306.1429174	398.4412059	342.3883943	529.2002414	335.1268974	305.803385	397.8691841	341.9575635	523.7782461	332.6454073	303.7661905	394.4370533	339.3725784	514.7415873	328.5095905	300.3708665	388.7168353	335.0642701	505.7049284	324.3737736	296.9755424	382.9966173	330.7559617	496.6682696	320.2379568	293.5802183	377.2763993	326.4476533	342.888303	293.8798827	286.4749554	309.7238945	295.6047984	342.43647	293.6730919	286.3051892	309.4378836	295.389383	342.2105535	293.5696965	286.2203061	309.2948782	295.2816753	341.9846371	293.4663011	286.135423	309.1518727	295.1739676	340.6291382	292.8459285	285.6261244	308.29384	294.5277213	338.3699735	291.8119743	284.7772933	306.8637855	293.4506442	336.1108088	290.7780201	283.9284623	305.433731	292.3735671	333.8516441	289.7440659	283.0796313	304.0036765	291.29649
206100_at	320.763363	425.2000012	1095.182663	546.036895	1271.734796	319.2901911	423.2046461	1089.837394	543.4373554	1265.506767	318.5536051	422.2069686	1087.16476	542.1375857	1262.392752	317.8170192	421.209291	1084.492126	540.8378159	1259.278737	313.3975035	415.2232258	1068.456321	533.0391972	1240.59465	306.031644	405.2464503	1041.729979	520.0414994	1209.454505	298.6657845	395.2696749	1015.003637	507.0438016	1178.31436	291.299925	385.2928994	988.2772948	494.0461038	1147.174214	330.9599488	404.0655956	873.0534586	488.6514212	996.6399516	329.9287285	402.668847	869.3117708	486.8317435	992.2803313	329.4131183	401.9704727	867.4409268	485.9219047	990.1005211	328.8975081	401.2720984	865.5700829	485.0120658	987.9207109	325.8038472	397.0818528	854.3450193	479.5530328	974.8418499	320.6477455	390.0981099	835.6365799	470.4546443	953.0437482	315.4916439	383.1143671	816.9281405	461.3562559	931.2456465	310.3355422	376.1306243	798.2197011	452.2578674	909.4475448	341.1565346	382.9311899	650.9242545	431.2659474	721.5451077	340.5672659	382.1330479	648.7861472	430.2261316	719.053896	340.2726315	381.7339769	647.7170935	429.7062237	717.8082902	339.9779971	381.3349058	646.6480398	429.1863158	716.5626844	338.2101908	378.9404797	640.2337177	426.0668683	709.0890495	335.263847	374.9497696	629.5431809	420.8677892	696.6329914	332.3175032	370.9590594	618.8526442	415.6687101	684.1769333	329.3711594	366.9683492	608.1621074	410.469631	671.7208752	351.3531204	361.7967843	428.7950504	373.8804736	446.4502637	351.2058033	361.5972488	428.2605236	373.6205197	445.8274608	351.1321447	361.497481	427.9932602	373.4905427	445.5160593	351.0584861	361.3977132	427.7259967	373.3605657	445.2046579	350.6165345	360.7991067	426.1224162	372.5807039	443.3362492	349.8799485	359.8014292	423.449782	371.2809341	440.2222346	349.1433626	358.8037516	420.7771478	369.9811643	437.1082201	348.4067766	357.8060741	418.1045136	368.6813945	433.9942056
206111_at	4082.172492	5357.479769	13805.78129	6896.138728	16041.69172	4062.287653	5331.218393	13737.2784	6862.184059	15962.00929	4052.345234	5318.087706	13703.02696	6845.206724	15922.16807	4042.402814	5304.957018	13668.77552	6828.229389	15882.32685	3982.748298	5226.172893	13463.26687	6726.365379	15643.27955	3883.324105	5094.866018	13120.75246	6556.59203	15244.86737	3783.899912	4963.559143	12778.23805	6386.818681	14846.4552	3684.475719	4832.252268	12435.72363	6217.045332	14448.04302	2869.461291	3762.176385	9675.987448	4839.237657	11241.12475	2855.541904	3743.793422	9628.03543	4815.469388	11185.34705	2848.58221	3734.601941	9604.059421	4803.585253	11157.45819	2841.622517	3725.41046	9580.083412	4791.701119	11129.56934	2799.864356	3670.261572	9436.227358	4720.396312	10962.23623	2730.26742	3578.346759	9196.467269	4601.554968	10683.34771	2660.670485	3486.431947	8956.70718	4482.713623	10404.45919	2591.07355	3394.517134	8716.947091	4363.872279	10125.57066	1656.75009	2166.873001	5546.193608	2782.336585	6440.557781	1648.796155	2156.368451	5518.792455	2768.754717	6408.684807	1644.819187	2151.116176	5505.091879	2761.963783	6392.74832	1640.842219	2145.863901	5491.391302	2755.172849	6376.811833	1616.980413	2114.350251	5409.187843	2714.427245	6281.192912	1577.210735	2061.827501	5272.182078	2646.517905	6121.828042	1537.441058	2009.304751	5135.176312	2578.608566	5962.463173	1497.671381	1956.782001	4998.170547	2510.699226	5803.098303	444.0388892	571.5696169	1416.399769	725.4355129	1639.990812	442.0504053	568.9434794	1409.54948	722.0400459	1632.022569	441.0561634	567.6304106	1406.124336	720.3423124	1628.038447	440.0619214	566.3173419	1402.699192	718.6445789	1624.054325	434.0964699	558.4389294	1382.148327	708.458178	1600.149595	424.1540505	545.3082418	1347.896886	691.480843	1560.308377	414.2116312	532.1775543	1313.645445	674.5035081	1520.46716	404.2692119	519.0468668	1279.394003	657.5261732	1480.625942
206120_at	233.8866667	299.6962428	743.5770914	380.9680867	861.3306804	232.7771923	298.2577206	739.9191648	379.1232052	857.0839859	232.2224551	297.5384594	738.0902016	378.2007644	854.9606387	231.6677179	296.8191983	736.2612383	377.2783237	852.8372915	228.3392948	292.5036315	725.2874588	371.7436792	840.0972081	222.7919228	285.3110202	706.9978262	362.5192718	818.8637358	217.2445509	278.1184088	688.7081937	353.2948643	797.6302636	211.6971789	270.9257975	670.4185611	344.0704569	776.3967913	175.0724902	221.1391935	531.8557875	278.0294842	614.2832998	174.2958582	220.1322279	529.2952389	276.7380672	611.3106137	173.9075421	219.6287451	528.0149646	276.0923586	609.8242706	173.5192261	219.1252624	526.7346904	275.4466501	608.3379276	171.1893299	216.1043656	519.0530447	271.572399	599.4198692	167.3061695	211.0695376	506.2503019	265.1153138	584.5564386	163.4230092	206.0347097	493.4475591	258.6582286	569.693008	159.5398488	200.9998818	480.6448163	252.2011434	554.8295774	116.2583138	142.5821442	320.1344836	175.0908817	367.2359192	115.814524	142.0067353	318.671313	174.3529291	365.5372415	115.5926291	141.7190309	317.9397277	173.9839528	364.6879026	115.3707342	141.4313264	317.2081424	173.6149766	363.8385637	114.039365	139.7050997	312.8186306	171.4011188	358.7425303	111.8204162	136.8280551	305.5027776	167.7113558	350.2491414	109.6014674	133.9510106	298.1869245	164.0215928	341.7557525	107.3825186	131.0739661	290.8710715	160.3318298	333.2623636	57.44413728	64.0250949	108.4131797	72.15227928	120.1885387	57.33318984	63.88124267	108.0473871	71.96779113	119.7638692	57.27771612	63.80931656	107.8644908	71.87554705	119.5515345	57.2222424	63.73739044	107.6815944	71.78330298	119.3391998	56.88940009	63.30583376	106.5842165	71.22983853	118.0651914	56.33466289	62.58657263	104.7552532	70.30739779	115.9418442	55.7799257	61.86731149	102.92629	69.38495705	113.818497	55.22518851	61.14805036	101.0973267	68.4625163	111.6951497
206126_at	220.4669832	638.8648729	272.8036348	402.1536501	66.24208283	219.4080462	635.7139464	271.4830146	400.1862798	65.95427033	218.8785777	634.1384832	270.8227044	399.2025946	65.81036408	218.3491092	632.56302	270.1623943	398.2189094	65.66645783	215.1722982	623.1102406	266.2005335	392.3167984	64.80302033	209.8776132	607.3556084	259.5974322	382.4799467	63.36395782	204.5829282	591.6009761	252.9943309	372.6430951	61.92489532	199.2882432	575.8463439	246.3912296	362.8062434	60.48583281	170.6339042	463.512427	207.2695603	297.8145711	62.67647395	169.8926483	461.3067785	206.3451262	296.4374118	62.4750052	169.5220204	460.2039542	205.8829091	295.7488322	62.37427082	169.1513924	459.10113	205.420692	295.0602526	62.27353645	166.9276247	452.4841844	202.6473894	290.9287749	61.6691302	163.2213452	441.4559418	198.0252185	284.0429787	60.66178644	159.5150657	430.4276993	193.4030476	277.1571825	59.65444269	155.8087862	419.3994567	188.7808767	270.2713863	58.64709894	120.8008252	288.1599811	141.7354859	193.475492	59.11086507	120.3772504	286.8996105	141.2072378	192.6885439	58.99574007	120.165463	286.2694252	140.9431137	192.2950698	58.93817757	119.9536756	285.6392399	140.6789897	191.9015957	58.88061507	118.6829512	281.8581282	139.0942453	189.5407513	58.53524007	116.5650772	275.5562753	136.4530048	185.6060106	57.95961507	114.4472032	269.2544224	133.8117643	181.67127	57.38399007	112.3293292	262.9525695	131.1705238	177.7365293	56.80836506	70.96774623	112.8075352	76.20141139	89.13641292	55.54525619	70.86185253	112.4924426	76.06934936	88.93967589	55.51647494	70.80890568	112.3348962	76.00331835	88.84130737	55.50208432	70.75595883	112.1773499	75.93728734	88.74293885	55.48769369	70.43827773	111.232072	75.54110126	88.15272775	55.40134994	69.90880923	109.6566087	74.88079113	87.16904258	55.25744369	69.37934073	108.0811455	74.220481	86.18535741	55.11353744	68.84987222	106.5056823	73.56017087	85.20167225	54.96963119
206150_at	1922.803386	5632.025017	2294.270048	3511.647053	435.322299	1913.713126	5604.38865	2283.322455	3494.612575	433.6694447	1909.167996	5590.570466	2277.848658	3486.095336	432.8430175	1904.622866	5576.752282	2272.374862	3477.578097	432.0165904	1877.352087	5493.843178	2239.532083	3426.474663	427.0580274	1831.900788	5355.661338	2184.794117	3341.302272	418.7937558	1786.44949	5217.479499	2130.056152	3256.129882	410.5294842	1740.998191	5079.297659	2075.318187	3170.957491	402.2652126	1358.693907	3955.149049	1618.72057	2470.884474	317.4571461	1352.330725	3935.803591	1611.057255	2458.960339	316.3001481	1349.149134	3926.130863	1607.225598	2452.998272	315.7216491	1345.967543	3916.458134	1603.39394	2447.036205	315.14315	1326.877998	3858.421761	1580.403995	2411.263801	311.672156	1295.062089	3761.694474	1542.087419	2351.643127	305.8871658	1263.24618	3664.967186	1503.770843	2292.022454	300.1021757	1231.43027	3568.239898	1465.454267	2232.401781	294.3171856	794.584428	2278.273081	943.1710928	1430.121895	199.5919932	790.9483241	2267.218533	938.7920556	1423.308104	198.9308515	789.1302721	2261.69126	936.6025369	1419.901208	198.6002806	787.3122202	2256.163986	934.4130183	1416.494312	198.2697097	776.4039085	2223.000345	921.2759066	1396.052939	196.2862845	758.223389	2167.727609	899.3807205	1361.983983	192.9805759	740.0428694	2112.454873	877.4855344	1327.915026	189.6748673	721.8623499	2057.182137	855.5903482	1293.84607	186.3691586	230.474949	601.3971121	267.6216152	389.3593157	81.72684028	229.565923	598.6334753	266.5268559	387.6558679	81.56155484	229.11141	597.2516569	265.9794762	386.804144	81.47891213	228.656897	595.8698385	265.4320966	385.9524201	81.39626941	225.9298191	587.5789282	262.1478186	380.8420767	80.90041312	221.3846892	573.7607442	256.6740221	372.3248376	80.07398596	216.8395593	559.9425603	251.2002256	363.8075986	79.24755879	212.2944295	546.1243763	245.726429	355.2903595	78.42113163
206206_at	388.5188195	1090.856901	464.6307342	690.7298102	114.3707666	386.7200972	1085.546488	462.4514523	687.4200329	113.9427846	385.820736	1082.891282	461.3618113	685.7651443	113.7287935	384.9213749	1080.236075	460.2721704	684.1102556	113.5148025	379.5252079	1064.304837	453.7343247	674.1809238	112.2308563	370.5315963	1037.752774	442.8379152	657.6320374	110.0909461	361.5379847	1011.20071	431.9415058	641.0831511	107.9510358	352.5443731	984.6486462	421.0450963	624.5342647	105.8111255	275.2745645	766.9112214	328.5529048	486.822258	83.37092748	274.0154589	763.1939325	327.0274074	484.5054139	83.07134004	273.3859061	761.335288	326.2646588	483.3469918	82.92154632	272.7563533	759.4766436	325.5019101	482.1885698	82.7717526	268.9790364	748.3247768	320.9254181	475.2380375	81.87299029	262.6835083	729.7383323	313.2979315	463.6538171	80.37505309	256.3879801	711.1518878	305.6704449	452.0695966	78.8771159	250.092452	692.5654432	298.0429583	440.4853761	77.3791787	162.0303095	442.965542	192.4750754	282.9147058	52.37108834	161.3108206	440.8413769	191.6033626	281.5907949	52.19989552	160.9510761	439.7792944	191.1675062	280.9288394	52.11429911	160.5913316	438.7172118	190.7316498	280.2668839	52.0287027	158.4328649	432.3447165	188.1165116	276.2951512	51.51512423	154.8354202	421.7238911	183.7579478	269.6755967	50.65916012	151.2379756	411.1030656	179.399384	263.0560421	49.80319601	147.6405309	400.4822402	175.0408202	256.4364876	48.94723189	48.78605449	119.0198626	56.39724595	79.00715356	21.3712492	48.60618226	118.4888213	56.17931777	78.67617583	21.32845099	48.51624614	118.2233007	56.07035367	78.51068696	21.30705189	48.42631002	117.9577801	55.96138958	78.3451981	21.28565279	47.88669333	116.3646563	55.30760501	77.35226492	21.15725817	46.98733217	113.7094499	54.21796406	75.69737628	20.94326714	46.08797101	111.0542435	53.12832311	74.04248765	20.72927612	45.18860985	108.3990372	52.03868217	72.38759901	20.51528509
206255_at	1235.957646	1589.619577	799.5689418	1275.951807	480.9649331	1229.826915	1581.720536	795.6201535	1269.621104	478.6091648	1226.761549	1577.771015	793.6457593	1266.455753	477.4312806	1223.696183	1573.821494	791.6713652	1263.290401	476.2533965	1205.303987	1550.12437	779.8250002	1244.298293	469.1860916	1174.650328	1510.629162	760.0810586	1212.64478	457.4072502	1143.996669	1471.133955	740.3371169	1180.991267	445.6284088	1113.343009	1431.638747	720.5931753	1149.337754	433.8495674	869.1195815	1116.682933	563.6474883	897.1154937	340.6246821	864.8280692	1111.153604	560.8833364	892.6840018	338.9756443	862.682313	1108.38894	559.5012605	890.4682559	338.1511254	860.5365569	1105.624275	558.1191846	888.25251	337.3266065	847.66202	1089.036288	549.8267291	874.9580344	332.3794931	826.2044585	1061.389643	536.00597	852.8005751	324.1343041	804.746897	1033.742997	522.1852108	830.6431158	315.8891152	783.2893356	1006.096352	508.3644517	808.4856566	307.6439262	502.2815165	643.7462889	327.7260347	518.2791806	200.2844312	499.8292238	640.5866723	326.1465194	515.7468996	199.3421239	498.6030774	639.006864	325.3567617	514.480759	198.8709702	497.376931	637.4270557	324.567004	513.2146185	198.3998166	490.0200528	627.9482059	319.828458	505.6177753	195.5728946	477.7585891	612.1501229	311.9308814	492.95637	190.861358	465.4971254	596.3520399	304.0333047	480.2949647	186.1498215	453.2356617	580.5539568	296.1357281	467.6335594	181.4382849	135.4434516	170.8096447	91.80458112	139.4428676	59.94418024	134.8303784	170.0197405	91.40970228	138.8097973	59.70860341	134.5238418	169.6247884	91.21226287	138.4932622	59.590815	134.2173052	169.2298364	91.01482345	138.1767271	59.47302658	132.3780856	166.8601239	89.83018695	136.2775163	58.7662961	129.3127197	162.9106032	87.85579279	133.112165	57.58841196	126.2473538	158.9610824	85.88139863	129.9468136	56.41052782	123.1819879	155.0115617	83.90700446	126.7814623	55.23264368
206271_at	898.6594773	278.3851582	318.9438717	510.6473099	474.7273651	894.2541268	277.0811794	317.4370993	508.1820203	472.4416752	892.0514516	276.4291899	316.6837131	506.9493755	471.2988302	889.8487764	275.7772005	315.9303269	505.7167307	470.1559853	876.632725	271.8652639	311.4100096	498.3208618	463.2989156	854.6059727	265.3453696	303.8761475	485.9944137	451.8704661	832.5792205	258.8254753	296.3422853	473.6679656	440.4420167	810.5524682	252.305581	288.8084232	461.3415175	429.0135672	696.9565353	262.764512	291.1556114	425.3480181	400.2040568	693.87279	261.8517268	290.1008707	423.6223154	398.6040738	692.3309173	261.3953342	289.5735004	422.759464	397.8040824	690.7890447	260.9389416	289.04613	421.8966127	397.0040909	681.5378087	258.200586	285.8819079	416.7195045	392.2041421	666.1190821	253.6366599	280.6082044	408.0909908	384.2042275	650.7003555	249.0727339	275.334501	399.4624771	376.2043129	635.2816289	244.5088079	270.0607975	390.8339635	368.2043983	495.2535933	247.1438657	263.3673511	340.0487264	325.6807485	493.4914532	246.6222742	262.7646421	339.0626105	324.7664725	492.6103831	246.3614784	262.4632877	338.5695526	324.3093345	491.729313	246.1006826	262.1619332	338.0764947	323.8521965	486.4428924	244.535908	260.3538063	335.1181471	321.1093687	477.6321915	241.9279503	257.3402614	330.1875679	316.5379889	468.8214906	239.3199926	254.3267166	325.2569887	311.9666091	460.0107897	236.7120348	251.3131717	320.3264094	307.3952293	293.5506514	231.5232195	235.5790908	254.7494346	251.1574401	293.1101163	231.3928216	235.4284136	254.5029057	250.9288712	292.8898488	231.3276226	235.3530749	254.3796412	250.8145867	292.6695813	231.2624237	235.2777363	254.2563767	250.7003022	291.3479761	230.87123	234.8257046	253.5167898	250.0145952	289.1453009	230.2192406	234.0723184	252.284145	248.8717502	286.9426257	229.5672512	233.3189322	251.0515002	247.7289053	284.7399505	228.9152617	232.565546	249.8188554	246.5860604
206277_at	410.6072217	541.8690396	1394.568917	696.2552446	1619.653858	408.6269953	539.2325041	1387.668883	692.8467781	1611.628398	407.6368821	537.9142363	1384.218865	691.1425448	1607.615669	406.6467688	536.5959686	1380.768848	689.4383116	1603.602939	400.7060896	528.6863621	1360.068743	679.212912	1579.52656	390.8049575	515.5036845	1325.568568	662.1705793	1539.399262	380.9038254	502.321007	1291.068394	645.1282467	1499.271964	371.0026933	489.1383295	1256.56822	628.085914	1459.144666	312.5839579	404.4672304	1001.357145	512.537574	1158.916603	311.1977994	402.6216556	996.5271205	510.1516474	1153.298782	310.5047202	401.6988682	994.1121083	508.9586841	1150.489871	309.8116409	400.7760807	991.6970961	507.7657208	1147.68096	305.6531654	395.2393562	977.2070228	500.6079411	1130.827495	298.722373	386.0114819	953.0569007	488.6783082	1102.738386	291.7915805	376.7836076	928.9067785	476.7486754	1074.649277	284.8607881	367.5557333	904.7566564	464.8190425	1046.560169	214.5606941	267.0654213	608.1453724	328.8199033	698.1793486	213.7686035	266.0108071	605.3853585	327.4565167	694.9691648	213.3725583	265.4835	604.0053515	326.7748234	693.3640728	212.976513	264.9561929	602.6253445	326.0931301	691.7589809	210.6002413	261.7923503	594.3453026	322.0029702	682.1284294	206.6397884	256.5192792	580.5452328	315.1860372	666.0775102	202.6793356	251.2462082	566.745163	308.3691041	650.026591	198.7188828	245.9731372	552.9450933	301.552171	633.9756718	116.5374303	129.6636121	214.9335999	145.1022326	237.442094	116.3394077	129.3999586	214.2435964	144.761386	236.639548	116.2403964	129.2681318	213.8985947	144.5909626	236.238275	116.141385	129.136305	213.5535929	144.4205393	235.837002	115.5473171	128.3453444	211.4835825	143.3979994	233.4293642	114.5572039	127.0270766	208.033565	141.6937661	229.4166344	113.5670907	125.7088089	204.5835476	139.9895328	225.4039046	112.5769775	124.3905411	201.1335301	138.2852996	221.3911748
